strategy,start_date,end_date,days,trades,trade_days,final_account,total_pnl,return_pct,win_rate,mean_R,median_R,mean_trade_pnl,mean_trade_return,mean_ev,median_ev,mean_selection_score,mean_sized_risk,profit_factor,max_drawdown_dollars,max_drawdown_pct,mode,stop_k
m=1.5,2024-11-21 00:00:00,2026-05-22 00:00:00,365,364,364,2804.698608297144,804.6986082971439,40.2349304148572,0.445054945054945,0.1087244442329579,-1.0,2.210710462354794,0.0010351259861354,0.2702076277604156,0.160734701445948,0.2702076277604156,0.0386703737163814,1.1471429628120156,-481.2545828589464,-16.01490938248934,static,0.1
m=1.5,2024-11-21 00:00:00,2026-05-22 00:00:00,365,358,358,3843.936986860171,1843.9369868601711,92.19684934300857,0.4776536312849162,0.1454161989330503,-0.1536433269876084,5.150661974469753,0.0020717558996674,0.1977868033943375,0.1630679893579464,0.1977868033943375,0.0420780559740444,1.1931461356069877,-1436.0207358051298,-28.44350497416176,static,0.2
m=1.5,2024-11-21 00:00:00,2026-05-22 00:00:00,365,358,358,3318.2603938246307,1318.260393824631,65.91301969123154,0.5027932960893855,0.0762727292725298,0.0217851835483896,3.682291602862097,0.0015745989182586,0.1821812980006547,0.1525471176266964,0.1821812980006547,0.0401337331278136,1.4129823753333672,-451.6915681029959,-21.144366851212617,static,0.3
m=1.5,2024-11-21 00:00:00,2026-05-22 00:00:00,365,346,346,1803.2162128397756,-196.78378716022465,-9.839189358011236,0.5346820809248555,0.0581207427085746,0.0358017969520051,-0.5687392692492028,-0.0001837485561393,0.1103345794077097,0.0800927122535005,0.1103345794077097,0.0278690036610318,0.9351157134568236,-410.2862127738622,-18.558842261491023,static,0.4
m=1.5,2024-11-21 00:00:00,2026-05-22 00:00:00,365,287,287,3202.3882138177605,1202.3882138177603,60.11941069088802,0.5296167247386759,0.0398758652591007,0.0301655695876031,4.1895059714904495,0.0023405458788205,0.0812041336571285,0.0458312559276079,0.0812041336571285,0.0215142894863233,1.104396381702312,-1677.224297222425,-38.95787460405175,static,0.5
dynamic_stop_k,2024-11-21 00:00:00,2026-05-22 00:00:00,365,317,317,2749.0770398206555,749.0770398206555,37.45385199103277,0.4921135646687697,0.10867214900307388,-0.0398517241540099,2.363019053061998,0.0012073187439088102,0.16681360748459156,0.1208101382988938,0.16681360748459156,0.034889951577877,1.2282584779214687,-534.8638761434847,-22.983321370897293,dynamic,
