date,m0.5,m1.0,m1.5,m2.0,Best_EV
2012-03-09,96.49393583825788,85.52685636629155,110.81083435437992,83.9900339201966,52.838427585975374
2012-03-12,96.49393583825788,84.99314063436493,112.26420620173518,84.25670380911515,52.508698407901484
2012-03-13,96.49393583825788,80.74348360264669,108.45920240248867,84.25670380911515,50.72900563052124
2012-03-14,96.49393583825788,76.70630942251435,108.45920240248867,80.04386861865939,48.19255534899518
2012-03-15,96.49393583825788,76.70630942251435,109.1707719502506,78.8556839007631,47.47717691001879
2012-03-16,96.49393583825788,76.70630942251435,109.1707719502506,78.8556839007631,47.002405140918604
2012-03-19,96.49393583825788,80.54162489364006,109.1707719502506,79.16035155412399,49.352525397964534
2012-03-20,98.90628423421433,81.78766538130465,105.67609150851014,75.20233397641779,47.77269498935149
2012-03-21,98.90628423421433,81.78766538130465,108.33260171682458,75.51498665554041,47.971309318023955
2012-03-22,98.90628423421433,79.62525878348862,108.33260171682458,75.64189861973826,48.051930839132915
2012-03-23,98.90628423421433,79.62525878348862,108.33260171682458,77.3131385493077,49.11359516772121
2012-03-26,98.90628423421433,80.03262901309581,108.33260171682458,80.04403212580196,50.84841028554921
2012-03-27,98.90628423421433,81.90547296798972,108.33260171682458,81.58768005922141,52.038314190913525
2012-03-28,98.90628423421433,86.00074661638921,108.33260171682458,81.4502111370155,54.640229900459204
2012-03-29,98.90628423421433,83.5402612847746,106.06123618553272,77.37770058016473,51.908218405436244
2012-03-30,98.90628423421433,85.36514712354372,106.06123618553272,77.37770058016473,53.04212164235465
2012-04-02,101.37894134006969,85.36514712354372,111.45338325038003,76.40053990346567,52.37228168731619
2012-04-03,101.37894134006969,83.66859874302402,111.45338325038003,74.88215427875083,51.331434073568765
2012-04-04,103.91341487357143,79.48516880587282,112.0468016306048,77.01656381198015,48.764862369890324
2012-04-05,103.91341487357143,81.2101725422459,120.45031175290016,82.25160268692036,52.07955128357274
2012-04-09,103.91341487357143,85.2706811693582,120.45031175290016,83.76673316440325,53.03889204807704
2012-04-10,103.91341487357143,85.2706811693582,120.45031175290016,83.2299922090912,52.6990417935529
2012-04-11,103.91341487357143,85.2706811693582,118.72026877187709,80.94792868376564,51.25409919648345
2012-04-12,103.91341487357143,81.00714711089029,123.45967469968046,77.45002042389841,48.69139423665928
2012-04-13,103.91341487357143,80.33855825830672,123.45967469968046,75.58299682572779,47.51763105919186
2012-04-16,103.91341487357143,80.33855825830672,124.05608016178772,76.33239989669056,47.98876689841691
2012-04-17,103.91341487357143,80.33855825830672,127.72207600479756,75.46102331954162,47.44094857358846
2012-04-18,103.91341487357143,76.32163034539138,124.499049573505,75.26093515374023,47.31515684739132
2012-04-19,103.91341487357143,80.13771186266095,130.24888243190387,78.73676729369012,49.50034817594684
2012-04-20,103.91341487357143,82.74544843233419,130.24888243190387,77.19688380064595,51.11112374152821
2012-04-23,103.91341487357143,78.60817601071747,127.42111369215966,75.75925441645539,50.001475541321554
2012-04-24,106.51125024541071,82.53858481125334,124.66940403262043,79.42421342214101,51.25151242985459
2012-04-25,106.51125024541071,82.53858481125334,119.16148737752702,81.90016078830175,52.84921219602034
2012-04-26,106.51125024541071,83.39647724572907,120.8039675386754,82.97302137833749,53.54151653869564
2012-04-27,106.51125024541071,83.39647724572907,121.89012537481432,83.71903824512087,54.02291246411214
2012-04-30,106.51125024541071,83.39647724572907,120.29137841680632,82.37181789315059,53.153566988220916
2012-05-01,109.17403150154597,83.39647724572907,117.3215498677481,79.18613512531502,54.48240616292644
2012-05-02,109.17403150154597,83.39647724572907,118.65881419104345,78.30110300770497,53.87347785467452
2012-05-03,109.17403150154597,83.39647724572907,116.58489602213571,77.40164677494455,52.93187747456983
2012-05-04,109.17403150154597,83.39647724572907,115.58413169550295,77.40164677494455,52.4775104293894
2012-05-07,109.17403150154597,87.56630110801552,124.25294157266566,84.28402769931675,56.413323711593605
2012-05-08,109.17403150154597,87.56630110801552,125.823985624996,84.84981900048857,57.12660917242476
2012-05-09,109.17403150154597,91.9446161634163,125.823985624996,87.47481870082254,58.89393565261262
2012-05-10,109.17403150154597,96.54184697158712,125.823985624996,87.47481870082254,61.83863243524325
2012-05-11,109.17403150154597,97.70237380221,130.91808022884143,87.47481870082254,64.34222379926513
2012-05-14,109.17403150154597,95.51516329314136,130.91808022884143,87.47481870082254,62.90182903101215
2012-05-15,109.17403150154597,95.01970997769398,133.71362106671086,87.47481870082254,64.24499440225425
2012-05-16,109.17403150154597,97.80677960959876,133.71362106671086,87.47481870082254,66.12939578531939
2012-05-17,109.17403150154597,97.80677960959876,133.71362106671086,87.8314570885635,66.60174778791345
2012-05-18,109.17403150154597,101.48005460718115,140.8611093181426,87.8314570885635,69.10307270548205
2012-05-21,109.17403150154597,101.48005460718115,139.7013283280106,90.14256302342287,70.92137934345143
2012-05-22,109.17403150154597,101.48005460718115,139.7013283280106,90.14256302342287,69.33560301825001
2012-05-23,109.17403150154597,104.45339538077879,144.87225592198456,90.14256302342287,71.90200225856422
2012-05-24,109.17403150154597,103.00241248528988,144.87225592198456,89.24113739318864,71.18298223597859
2012-05-25,109.17403150154597,103.00241248528988,144.87225592198456,90.03984683088221,71.93827045030491
2012-05-29,109.17403150154597,105.30827211059773,144.87225592198456,91.84064376749986,73.54871383064345
2012-05-30,109.17403150154597,104.77336810176334,144.01522416746215,91.67445436731774,73.1751296754376
2012-05-31,109.17403150154597,101.24331825855572,139.4790515349365,89.47904116550238,70.87026904327793
2012-06-01,109.17403150154597,101.86539177965636,140.20965030382075,90.04602138012457,71.30572017786554
2012-06-04,109.17403150154597,101.86539177965636,140.20965030382075,90.04602138012457,71.30572017786554
2012-06-05,109.17403150154597,101.86539177965636,140.20965030382075,90.04602138012457,72.79402155323201
2012-06-06,109.17403150154597,104.1457975337878,140.20965030382075,90.04602138012457,74.42362217338601
2012-06-07,109.17403150154597,103.78729416492364,140.20965030382075,90.04602138012457,74.16743210231208
2012-06-08,109.17403150154597,102.51944552049062,150.7253740766073,86.08757234641,73.26141485801847
2012-06-11,109.17403150154597,97.3934732444661,150.23332056766924,85.80653345492594,69.59834411511754
2012-06-12,109.17403150154597,97.3934732444661,150.23332056766924,85.80653345492594,66.11842690936166
2012-06-13,109.17403150154597,97.03139299570253,148.01957642842342,85.80653345492594,65.14414717225884
2012-06-14,109.17403150154597,99.69522179115752,148.01957642842342,86.99104823262726,66.93256687577177
2012-06-15,109.17403150154597,102.31106500525193,153.12550622213485,86.99104823262726,68.68877041008636
2012-06-18,111.90338228908462,100.5120556298074,150.43298981348278,85.4614217807649,67.48096613252207
2012-06-19,111.90338228908462,95.48645284831704,150.43298981348278,81.18835069172665,64.10691782589596
2012-06-20,111.90338228908462,100.2607754907329,161.715464049494,81.18835069172665,66.81243536764589
2012-06-21,111.90338228908462,99.46307312595451,161.6084960283493,81.18835069172665,66.28085721628499
2012-06-22,106.30821317463038,100.45770385721406,159.732503694397,78.85973650357911,62.96681435547074
2012-06-25,108.96591850399614,100.45770385721406,159.732503694397,78.85973650357911,64.5409847143575
2012-06-26,108.96591850399614,100.45770385721406,157.87828835437472,78.85973650357911,61.55457142470509
2012-06-27,108.96591850399614,99.89428228742851,157.87828835437472,78.85973650357911,61.20933983043256
2012-06-28,103.51762257879633,99.89428228742851,149.98437393665597,74.91674967840015,58.14887283891093
2012-06-29,103.51762257879633,99.89428228742851,154.51106215475014,74.91674967840015,59.90386778049413
2012-07-02,103.51762257879633,97.47145320268726,157.89386417312085,72.97519077698863,61.21537856820143
2012-07-03,106.10556314326624,102.34502586282161,169.73590398610492,75.7092116019868,65.80653196081654
2012-07-05,106.10556314326624,97.22777456968053,161.24910878679967,71.92375102188745,62.516205362775715
2012-07-06,106.10556314326624,97.22777456968053,161.98308133062665,71.92375102188745,62.516205362775715
2012-07-09,106.10556314326624,98.670499752594,161.98308133062665,72.03768122284808,63.443859052436444
2012-07-10,108.7582022218479,103.6040247402237,166.54321719392087,72.03768122284808,66.61605200505826
2012-07-11,108.7582022218479,105.14228067265641,171.35408076739623,73.46752636165013,67.93828554323893
2012-07-12,103.3202921107555,99.8851666390236,162.78637672902641,71.10913218946317,64.541371266077
2012-07-13,105.9032994135244,104.87942497097478,174.9953549837034,73.8569209337321,67.76843982938084
2012-07-16,102.71784390022901,101.72476648200256,169.73168594391962,72.72510672122829,65.73003921790414
2012-07-17,102.71784390022901,101.72476648200256,169.73168594391962,71.4905294921482,64.61420985245505
2012-07-18,105.28578999773474,103.84428958672314,169.73168594391962,73.91776772623446,65.96050255394552
2012-07-19,105.28578999773474,103.84428958672314,169.73168594391962,73.88954366184413,68.33907160485613
2012-07-20,106.53158566728985,98.65207510738698,171.7400386317778,73.88954366184413,69.14769468180296
2012-07-23,101.20500638392535,103.58467886275633,171.7400386317778,73.88954366184413,72.6050794158931
2012-07-24,96.14475606472908,98.40544491961852,163.1530367001889,70.19506647875193,68.97482544509845
2012-07-25,98.54837496634731,103.32571716559944,175.38951445270305,70.19506647875193,74.14793735348083
2012-07-26,93.62095621802995,103.32571716559944,175.38951445270305,70.19506647875193,70.44054048580679
2012-07-27,93.62095621802995,98.15943130731947,167.31253140984208,74.64486624698732,74.90590132171396
2012-07-30,93.62095621802995,93.2514597419535,158.94690483934997,78.061010151883,71.16060625562825
2012-07-31,93.62095621802995,97.91403272905117,159.5220465018838,78.061010151883,71.16060625562825
2012-08-01,93.62095621802995,97.91403272905117,159.5220465018838,77.98220442789244,71.08876676643037
2012-08-02,93.62095621802995,97.91403272905117,159.5220465018838,77.98220442789244,73.76771079025225
2012-08-03,93.62095621802995,97.91403272905117,159.5220465018838,74.08309420649782,70.07932525073964
2012-08-06,93.62095621802995,97.91403272905117,159.5220465018838,74.62850936509125,70.80996728885314
2012-08-07,93.62095621802995,97.91403272905117,159.5220465018838,75.49908558379289,73.45138654177032
2012-08-08,93.62095621802995,97.92113782240067,160.76147479657226,75.49908558379289,73.45671651280188
2012-08-09,93.62095621802995,97.92113782240067,160.76147479657226,75.49908558379289,73.45671651280188
2012-08-10,93.62095621802995,102.8171947135207,160.76147479657226,75.49908558379289,77.12955233844197
2012-08-13,93.62095621802995,106.90296333343976,160.76147479657226,76.7878112707021,80.19454069462952
2012-08-14,93.62095621802995,105.21149993690379,162.20995896260223,76.7878112707021,80.91710511838346
2012-08-15,93.62095621802995,105.9796649950392,163.29160147296233,77.8509636197322,82.03742889060365
2012-08-16,93.62095621802995,104.85461359742337,163.29160147296233,76.87425588654479,81.16654178188799
2012-08-17,93.62095621802995,104.85461359742337,165.556898283665,78.1208253019174,82.48271359220368
2012-08-20,93.62095621802995,104.77616506840563,170.53626680643058,78.94367054559373,82.42100293085365
2012-08-21,93.62095621802995,105.1508727153541,170.53626680643058,81.28425219027737,82.71576252667575
2012-08-22,93.62095621802995,102.29455419604234,172.540037831722,81.28425219027737,80.46887138594784
2012-08-23,93.62095621802995,102.29455419604234,172.540037831722,80.83523864771529,80.94283441449518
2012-08-24,95.9614801234807,107.40928190584447,172.540037831722,80.83523864771529,82.96640527485756
2012-08-27,95.9614801234807,105.36571634576312,171.360419642458,80.83523864771529,81.3878891033029
2012-08-28,95.9614801234807,104.5139544050702,173.9471857319278,79.63690650458805,80.72996061597556
2012-08-29,95.9614801234807,109.7396521253237,173.59688216982337,79.20520944040388,80.29233830592747
2012-08-30,95.9614801234807,104.25266951905752,173.59688216982337,79.58091277601251,76.2777213906311
2012-08-31,95.9614801234807,107.90185118459267,173.59688216982337,79.58091277601251,75.30443575312613
2012-09-04,98.36051712656771,107.90185118459267,173.59688216982337,79.58091277601251,75.30443575312613
2012-09-05,98.36051712656771,108.39966989638316,173.59688216982337,79.44009439952622,75.65186220399025
2012-09-06,98.36051712656771,110.88725154049577,180.86711926667394,81.83700450643587,77.38793929667392
2012-09-07,98.36051712656771,110.88725154049577,180.86711926667394,79.79967023311816,75.461364612991
2012-09-10,98.36051712656771,115.55706890364615,180.86711926667394,85.02954620186384,78.63928439927118
2012-09-11,98.36051712656771,121.33492234882846,185.19317403842246,85.02954620186384,80.52021141851984
2012-09-12,98.36051712656771,121.33492234882846,185.19317403842246,85.02954620186384,81.78033127096718
2012-09-13,98.36051712656771,121.33492234882846,199.08266209130414,85.02954620186384,87.91385611628972
2012-09-14,98.36051712656771,121.33492234882846,199.08266209130414,85.02954620186384,87.91385611628972
2012-09-17,98.36051712656771,115.26817623138703,199.08266209130414,85.02954620186384,87.91385611628972
2012-09-18,100.81953005473191,114.5155069859335,199.08266209130414,81.01888103867817,83.76714411044355
2012-09-19,100.81953005473191,108.78973163663682,189.12852898673893,81.01888103867817,79.57878690492137
2012-09-20,99.00625444049989,106.83310907205563,185.72698417313927,80.27017268900758,78.14753371789972
2012-09-21,99.00625444049989,106.83310907205563,185.72698417313927,83.57819069861783,81.3680755491351
2012-09-24,101.48141080151238,112.17476452565842,199.65650798612472,83.57819069861783,87.47068121532023
2012-09-25,101.48141080151238,112.17476452565842,199.65650798612472,81.39008100407008,85.18066459787384
2012-09-26,101.48141080151238,117.78350275194134,199.65650798612472,81.39008100407008,89.43969782776753
2012-09-27,101.48141080151238,117.78350275194134,199.17407767193367,82.37545801452818,89.22358455422876
2012-09-28,101.48141080151238,117.78350275194134,199.17407767193367,80.52102095518816,87.21498240800048
2012-10-01,101.48141080151238,117.78350275194134,199.17407767193367,80.52102095518816,87.21498240800048
2012-10-02,101.48141080151238,117.78350275194134,199.17407767193367,80.52102095518816,87.21498240800048
2012-10-03,101.48141080151238,117.78350275194134,200.0936102706513,80.6883948950954,87.39627066107282
2012-10-04,101.48141080151238,117.78350275194134,204.33719427559723,78.67965528677013,85.22053831783985
2012-10-05,101.48141080151238,117.78350275194134,204.33719427559723,77.87638777826403,85.22053831783985
2012-10-08,101.48141080151238,117.78350275194134,216.85717199732218,78.6946447058713,90.44209988892473
2012-10-09,101.48141080151238,117.78350275194134,216.85717199732218,78.6946447058713,89.91367184256313
2012-10-10,101.48141080151238,111.89432761434428,216.85717199732218,74.75991247057773,85.41798825043497
2012-10-11,101.48141080151238,111.89432761434428,206.01431339745608,74.75991247057773,81.14708883791323
2012-10-12,101.48141080151238,111.89432761434428,206.01431339745608,74.75991247057773,87.23312050075673
2012-10-15,101.48141080151238,116.02800179042468,221.4653869022653,81.06465768409254,94.58977168936741
2012-10-16,101.48141080151238,117.18828180832892,221.4653869022653,81.06465768409254,95.53566940626108
2012-10-17,101.48141080151238,121.76245553576737,221.4653869022653,82.68595083777439,97.4463827943863
2012-10-18,104.01844607155019,121.76245553576737,221.4653869022653,82.68595083777439,97.4463827943863
2012-10-19,104.01844607155019,121.76245553576737,221.4653869022653,82.68595083777439,96.39628727856363
2012-10-22,104.01844607155019,121.76245553576737,224.39754279633374,82.68595083777439,97.67255417454992
2012-10-23,104.01844607155019,127.85057831255574,241.22735850605878,82.68595083777439,104.99799573764116
2012-10-24,104.01844607155019,127.85057831255574,229.16599058075585,82.68595083777439,99.74809595075911
2012-10-25,104.01844607155019,127.85057831255574,217.70769105171806,84.56823387843005,94.76069115322116
2012-10-26,104.01844607155019,134.24310722818353,227.3017967296528,88.29505018384582,99.49872571088221
2012-10-31,104.01844607155019,134.24310722818353,227.3017967296528,88.29505018384582,100.02427817672519
2012-11-01,104.01844607155019,134.24310722818353,227.3017967296528,89.2064663735035,101.0567680648817
2012-11-02,102.19348227725493,134.24310722818353,227.3017967296528,89.2064663735035,99.28376577680632
2012-11-05,104.7483193341863,134.24310722818353,227.35974638104722,93.95340526411066,104.56694745781324
2012-11-06,104.7483193341863,134.24310722818353,244.41172735962576,100.90796926730805,109.79529483070391
2012-11-07,107.36702731754096,134.24310722818353,244.41172735962576,95.86257080394265,104.30553008916871
2012-11-08,110.05120300047949,127.53095186677436,244.41172735962576,91.06944226374551,99.09025358471028
2012-11-09,110.05120300047949,127.53095186677436,248.87266939941807,91.35876326641493,100.89882424015723
2012-11-12,110.05120300047949,127.53095186677436,248.87266939941807,92.13620517055718,100.89882424015723
2012-11-13,110.51230141805972,127.53095186677436,258.52689939982656,92.2510999463365,104.81287578441066
2012-11-14,110.51230141805972,121.15440427343565,258.52689939982656,87.63854494901967,99.57223199519014
2012-11-15,110.51230141805972,127.21212448710743,267.89566979805375,90.81448295612142,103.18063553759758
2012-11-16,110.51230141805972,127.21212448710743,269.31123316215394,91.74225132853563,104.23473756165065
2012-11-19,110.51230141805972,127.21212448710743,269.31123316215394,92.83989723778743,104.23473756165065
2012-11-20,110.51230141805972,126.78421002411264,289.5095756493155,92.48410671369167,103.83527856816366
2012-11-21,110.51230141805972,128.98247703601805,295.09206118292997,93.68236393178853,105.18060563525182
2012-11-23,110.51230141805972,128.98247703601805,294.2490855794726,93.45198375540934,104.88014114917937
2012-11-26,110.51230141805972,128.98247703601805,294.2490855794726,94.40505082412645,106.47578847124713
2012-11-27,113.27510895351122,129.24072105309014,291.96280892962596,94.59406517799026,106.6889704163268
2012-11-28,113.27510895351122,129.24072105309014,297.27478900346165,91.05978017528494,102.70278769559275
2012-11-29,113.27510895351122,129.24072105309014,297.27478900346165,91.05978017528494,102.70278769559275
2012-11-30,113.27510895351122,129.24072105309014,282.4110495532886,86.5067911665207,97.56764831081311
2012-12-03,114.6929281761673,129.24072105309014,274.1465865190293,86.5067911665207,94.71243345969529
2012-12-04,117.56025138057149,129.24072105309014,274.1465865190293,87.39186585205216,98.05501219038284
2012-12-05,117.56025138057149,129.24072105309014,274.1465865190293,86.41377910777521,99.54682194485636
2012-12-06,117.56025138057149,129.24072105309014,282.46103183369894,89.03457643357255,102.56592430837317
2012-12-07,117.56025138057149,129.24072105309014,282.46103183369894,89.03457643357255,102.56592430837317
2012-12-10,117.56025138057149,124.98239021834345,282.46103183369894,87.35198532751092,99.18649687623105
2012-12-11,117.56025138057149,124.98239021834345,286.40177757816707,88.23696700741928,99.18649687623105
