date,m1.5
2012-10-25,1814.114024349459
2012-10-26,1799.9182970239717
2012-10-31,1786.5087454379343
2012-11-01,1806.7841091441878
2012-11-02,1806.2861558794107
2012-11-05,1789.1089660482658
2012-11-06,1785.4174108966006
2012-11-07,1771.6666836895215
2012-11-08,1802.3837874821706
2012-11-09,1814.4748045704762
2012-11-12,1814.4748045704762
2012-11-13,1815.4151749041073
2012-11-14,1803.8815619887278
2012-11-15,1810.3772443085068
2012-11-16,1812.1907427487479
2012-11-19,1825.0868425209308
2012-11-20,1845.4007868919668
2012-11-21,1866.4323289417318
2012-11-23,1865.1391169011806
2012-11-26,1885.9784528348591
2012-11-27,1898.900614469234
2012-11-28,1902.1474747711522
2012-11-29,1908.198891483438
2012-11-30,1894.467035376128
2012-12-03,1889.0281783670976
2012-12-04,1884.782892278245
2012-12-05,1883.48586674571
2012-12-06,1889.4542961419677
2012-12-07,1881.9356710213262
2012-12-10,1881.5893124339668
2012-12-11,1894.9942131727998
2012-12-12,1883.9025602678678
2012-12-13,1876.0521951926173
2012-12-14,1891.1714274837645
2012-12-17,1912.9513204410111
2012-12-18,1913.6716048493577
2012-12-19,1924.571744057534
2012-12-20,1913.1048250372257
2012-12-21,1911.440236280147
2012-12-24,1921.2566765815827
2012-12-26,1927.1440434181766
2012-12-27,1923.5121897397757
2012-12-28,1925.5261362327158
2012-12-31,1936.8688417180883
2013-01-02,1947.1676137660152
2013-01-03,1948.7417698666454
2013-01-04,1939.1328628892086
2013-01-07,1929.2868461692183
2013-01-08,1919.1783116213576
2013-01-09,1920.9083254857562
2013-01-10,1935.6871453379983
2013-01-11,1932.9157500575393
2013-01-14,1947.768400290439
2013-01-15,1943.0106958083577
2013-01-16,1943.0106958083577
2013-01-17,1927.9377601456467
2013-01-18,1929.8507963605396
2013-01-22,1921.1485409770091
2013-01-23,1921.1485409770091
2013-01-24,1945.7567205049208
2013-01-25,1958.3090056679034
2013-01-28,1970.4428572584839
2013-01-29,1957.0118197621996
2013-01-30,1957.7383384135376
2013-01-31,1964.5330040291947
2013-02-01,1955.9390826534423
2013-02-04,1971.37225001863
2013-02-05,1980.9261574236186
2013-02-06,1980.9261574236186
2013-02-07,1980.9261574236186
2013-02-08,1980.9261574236186
2013-02-11,1974.3235051488966
2013-02-12,1974.3235051488966
2013-02-13,1974.3235051488966
2013-02-14,1985.32191112394
2013-02-15,1987.8364925554
2013-02-19,1995.9225584749875
2013-02-20,2003.571236715715
2013-02-21,1943.047743886147
2013-02-22,1943.047743886147
2013-02-25,1943.047743886147
2013-02-26,1943.047743886147
2013-02-27,1946.0019393123814
2013-02-28,1952.6883122968547
2013-03-01,1954.321380422993
2013-03-04,1954.321380422993
2013-03-05,1968.422716217072
2013-03-06,1968.422716217072
2013-03-07,1956.6913252930908
2013-03-08,1989.291037128646
2013-03-11,2008.6473328785169
2013-03-12,2037.5596808517685
2013-03-13,2014.5866582153546
2013-03-14,2049.4478096159014
2013-03-15,2131.5716215058083
2013-03-18,2185.39969626369
2013-03-19,2125.0963529016817
2013-03-20,2084.5926516431778
2013-03-21,2146.526756374502
2013-03-22,2159.111425465992
2013-03-25,2089.008067465292
2013-03-26,2104.6377892180262
2013-03-27,2184.7657669816044
2013-03-28,2136.1827119209843
2013-04-01,2198.282534709119
2013-04-02,2235.2084294775477
2013-04-03,2203.6050747203885
2013-04-04,2147.036493165146
2013-04-05,2326.2064613422594
2013-04-08,2316.389861579928
2013-04-09,2277.4628023537266
2013-04-10,2245.029129789189
2013-04-11,2323.763117801999
2013-04-12,2293.6349532622025
2013-04-15,2296.8579469175456
2013-04-16,2293.839893930705
2013-04-17,2246.091307766791
2013-04-18,2351.3291784211033
2013-04-19,2422.7121253330847
2013-04-22,2549.568394679431
2013-04-23,2569.6157910108095
2013-04-24,2605.563745347182
2013-04-25,2566.4283792610427
2013-04-26,2645.535462243944
2013-04-29,2657.8723433931314
2013-04-30,2590.6609969973138
2013-05-01,2684.3745739525625
2013-05-02,2717.1212460884285
2013-05-03,2805.8788744002095
2013-05-06,2815.4699359627252
2013-05-07,2790.0955570887936
2013-05-08,2734.230130437865
2013-05-09,2815.7468086900403
2013-05-10,2927.7869958421047
2013-05-13,2989.201090997558
2013-05-14,3083.1173895681754
2013-05-15,3083.1173895681754
2013-05-16,3023.501081281195
2013-05-17,3045.1455392997555
2013-05-20,3029.32676863775
2013-05-21,3089.8947531324975
2013-05-22,3539.6252283005647
2013-05-23,4057.296466005845
2013-05-24,4143.857065138254
2013-05-28,4174.396375348586
2013-05-29,4215.639653725539
2013-05-30,4290.259289263789
2013-05-31,4274.336308582202
2013-06-03,4255.703405828486
2013-06-04,4185.351509197707
2013-06-05,4208.155075833695
2013-06-06,4116.8937424851065
2013-06-07,4031.5957515042837
2013-06-10,4173.61286350645
2013-06-11,4212.258948946323
2013-06-12,4142.76958454511
2013-06-13,4066.4239422918536
2013-06-14,4056.1528667985335
2013-06-17,4060.4947675915
2013-06-18,4037.8901966614567
2013-06-19,3970.578078909856
2013-06-20,4078.057437636808
2013-06-21,3999.0476844248637
2013-06-24,3848.0660936030413
2013-06-25,3649.356979481626
2013-06-26,3574.1469546202434
2013-06-27,3665.9845803679095
2013-06-28,3572.1626060156686
2013-07-01,3676.218469517105
2013-07-02,3835.9378538780024
2013-07-03,3788.6816948221544
2013-07-05,3728.6087398794407
2013-07-08,3726.1718804152065
2013-07-09,3765.2850583811382
2013-07-10,3820.5992836696673
2013-07-11,3707.581407535257
2013-07-12,3829.5359899344126
2013-07-15,3822.8830159218246
2013-07-16,3822.3407832518806
2013-07-17,3779.222205144844
2013-07-18,3721.7209121563874
2013-07-19,3633.154981098777
2013-07-22,3563.5669717233645
2013-07-23,3778.5802918642935
2013-07-24,3738.1813645503103
2013-07-25,3843.7797415350337
2013-07-26,4002.5445569462636
2013-07-29,4141.410174505984
2013-07-30,4293.333130376363
2013-07-31,4245.183448985509
2013-08-01,4194.772931321322
2013-08-02,4174.611541782342
2013-08-05,4143.207981556502
2013-08-06,4233.3540503553495
2013-08-07,4152.4600140715165
2013-08-08,4152.4600140715165
2013-08-09,4062.7663173966152
2013-08-12,4159.942620353567
2013-08-13,4230.828467374415
2013-08-14,4171.3273492203825
2013-08-15,4311.743561506299
2013-08-16,4329.797899897866
2013-08-19,4256.169580980592
2013-08-20,4145.582318533524
2013-08-21,4249.37031470649
2013-08-22,4391.991279167846
2013-08-23,4292.000362452893
2013-08-26,4355.613108886647
2013-08-27,4495.719072357283
2013-08-28,4383.36056875641
2013-08-29,4538.797270294162
2013-08-30,4429.641326080377
2013-09-03,4387.504378671473
2013-09-04,4388.31505723338
2013-09-05,4565.973671871291
2013-09-06,4373.294242714767
2013-09-09,4427.035607825563
2013-09-10,4366.190731894611
2013-09-11,4537.844461100326
2013-09-12,4677.192738246325
2013-09-13,4695.7313939115875
2013-09-16,4642.81383813595
2013-09-17,4695.128507966281
2013-09-18,4730.06720023398
2013-09-19,4764.965977882058
2013-09-20,4742.797460013391
2013-09-23,4645.184312197705
2013-09-24,4539.984978153412
2013-09-25,4497.723822395968
2013-09-26,4582.305872841278
2013-09-27,4582.305872841278
2013-09-30,4705.5468075816525
2013-10-01,4704.5706786138035
2013-10-02,4650.103317296624
2013-10-03,4662.298054938141
2013-10-04,4662.298054938141
2013-10-07,4784.311529487895
2013-10-08,4687.022875430135
2013-10-09,4682.44328833347
2013-10-10,4635.430401097999
2013-10-11,4760.356011810108
2013-10-14,4688.157474697789
2013-10-15,4886.887325621662
2013-10-16,4981.204181601829
2013-10-17,5104.638922544727
2013-10-18,5216.538434832896
2013-10-21,5256.194963771279
2013-10-22,5166.531068418683
2013-10-23,5187.695515839016
2013-10-24,5351.23593444174
2013-10-25,5406.135718275978
2013-10-28,5199.788797983583
2013-10-29,5310.491179592818
2013-10-30,5344.512696969526
2013-10-31,5682.601852810892
2013-11-01,5611.354469884791
2013-11-04,5753.052450664256
2013-11-05,5732.874456403312
2013-11-06,5776.820986818395
2013-11-07,5913.239139065942
2013-11-08,5809.520763748863
2013-11-11,5851.248343001123
2013-11-12,5995.467865316787
2013-11-13,6166.221900489821
2013-11-14,6310.217838214673
2013-11-15,6594.709284044142
2013-11-18,6480.372671121639
2013-11-19,6604.058677593068
2013-11-20,6666.537398212532
2013-11-21,6751.960695578697
2013-11-22,6628.949721530883
2013-11-25,6821.079009746986
2013-11-26,6814.096224122784
2013-11-27,6950.983372025954
2013-11-29,7113.213832811227
2013-12-02,7149.889833577417
2013-12-03,7293.490876038821
2013-12-04,7208.58972463789
2013-12-05,7092.951511657732
2013-12-06,6991.373638805417
2013-12-09,6537.799929556281
2013-12-10,6533.877640352922
2013-12-11,6543.877838429798
2013-12-12,6757.625725821651
2013-12-13,6762.638352527571
2013-12-16,7073.224200779957
2013-12-17,7438.5279010479235
2013-12-18,7419.159042015013
2013-12-19,7473.947945545717
2013-12-20,7527.97137749032
2013-12-23,7527.97137749032
2013-12-24,7389.44212211762
2013-12-26,7240.6571554576
2013-12-27,7144.271150747389
2013-12-30,7188.070393080553
2013-12-31,7200.489861871608
2014-01-02,7074.154125297442
2014-01-03,7253.01932834368
2014-01-06,7110.963608383067
2014-01-07,7122.573843715135
2014-01-08,7135.667634830392
2014-01-09,6966.912853447618
2014-01-10,6870.974083801655
2014-01-13,7147.152161746323
2014-01-14,6966.173814596779
2014-01-15,6720.210504316293
2014-01-16,6720.210504316293
2014-01-17,6730.44893433131
2014-01-21,6712.986770055173
2014-01-22,6594.891116376124
2014-01-23,6470.487183335427
2014-01-24,6670.408187129845
2014-01-27,6649.161853635525
2014-01-28,6821.395710738278
2014-01-29,6473.535531228776
2014-01-30,6449.21262421622
2014-01-31,6982.291054155802
2014-02-03,6855.87517978092
2014-02-04,6673.6328434694815
2014-02-05,6540.390091712676
2014-02-06,6728.070697070261
2014-02-07,6709.956405492188
2014-02-10,6741.922183239992
2014-02-11,6857.644559883806
2014-02-12,7078.6555181014455
2014-02-13,7437.802009087301
2014-02-14,7503.457603840648
2014-02-18,7405.023814344848
2014-02-19,7577.89735419444
2014-02-20,7526.19459579375
2014-02-21,7302.03946667402
2014-02-24,7176.178904952476
2014-02-25,6979.990781776598
2014-02-26,7262.721245148531
2014-02-27,7115.75529012105
2014-02-28,7256.416975389151
2014-03-03,7440.373331276268
2014-03-04,7482.869469412387
2014-03-05,7470.149076120666
2014-03-06,7491.84821178554
2014-03-07,7360.037090169201
2014-03-10,7248.3991256809295
2014-03-11,7129.754402016715
2014-03-12,7732.720136165539
2014-03-13,7612.650540746715
2014-03-14,7567.7230236469
2014-03-17,7755.973374062657
2014-03-18,7952.570718049929
2014-03-19,8164.2257707866465
2014-03-20,8503.666336924454
2014-03-21,8531.160243507016
2014-03-24,8549.69001193803
2014-03-25,8865.931017398612
2014-03-26,8629.902981727862
2014-03-27,8785.003686424927
2014-03-28,8619.589268134674
2014-03-31,8768.469334736445
2014-04-01,9028.18583721651
2014-04-02,8855.651411621966
2014-04-03,8873.074187351129
2014-04-04,8669.804879749037
2014-04-07,8498.082485742942
2014-04-08,8682.930847615964
2014-04-09,8559.354451232997
2014-04-10,8451.878577554111
2014-04-11,7988.387045606267
2014-04-14,7988.387045606267
2014-04-15,8194.62610555253
2014-04-16,8331.603061618835
2014-04-17,8664.123574651765
2014-04-21,8971.393633038499
2014-04-22,8577.736833016063
2014-04-23,8390.79640268429
2014-04-24,8614.583877351039
2014-04-25,8473.551638264838
2014-04-28,8713.97272055355
2014-04-29,8520.1742608593
2014-04-30,8287.36643834756
2014-05-01,8435.797999589548
2014-05-02,8600.702624557494
2014-05-05,8748.744328493882
2014-05-06,8443.178254173983
2014-05-07,8221.93778004782
2014-05-08,8353.185572762834
2014-05-09,8441.628382584746
2014-05-12,8329.783947116854
2014-05-13,8141.845455686129
2014-05-14,8043.460159246701
2014-05-15,7955.195505602037
2014-05-16,7721.895646911415
2014-05-19,7942.764041383401
2014-05-20,7787.825744512503
2014-05-21,7969.538718115988
2014-05-22,7745.015892906023
2014-05-23,7815.337638266204
2014-05-27,7688.356467647923
2014-05-28,7491.728764626434
2014-05-29,7456.294797966901
2014-05-30,7283.573713899309
2014-06-02,7359.718723470962
2014-06-03,7487.531923505456
2014-06-04,7484.993575814255
2014-06-05,7384.908975426938
2014-06-06,7575.467698623553
2014-06-09,7670.459313983523
2014-06-10,8012.596100521143
2014-06-11,8203.214209187829
2014-06-12,8071.866989107118
2014-06-13,7948.370461715974
2014-06-16,7851.701948298272
2014-06-17,8167.478069351737
2014-06-18,8008.4468109119125
2014-06-19,7854.622992056838
2014-06-20,7749.052177222998
2014-06-23,7820.858080415512
2014-06-24,7808.4197976931
2014-06-25,7858.483480659111
2014-06-26,7935.295256126218
2014-06-27,7829.172052962125
2014-06-30,7855.018465341644
2014-07-01,8004.987613341526
2014-07-02,7990.969538792915
2014-07-03,8120.301078963472
2014-07-07,8300.730660002331
2014-07-08,7984.977390631089
2014-07-09,8226.941842396394
2014-07-10,8132.810547267897
2014-07-11,8262.690866116105
2014-07-14,8224.56867505703
2014-07-15,8184.957317686667
2014-07-16,8368.7970201172
2014-07-17,8542.632973196336
2014-07-18,8280.304876327533
2014-07-21,8372.810796774227
2014-07-22,8224.4576530975
2014-07-23,8001.875258410537
2014-07-24,7879.378856447593
2014-07-25,7784.945251339876
2014-07-28,7872.585719401356
2014-07-29,7659.302595502399
2014-07-30,7812.086584284074
2014-07-31,8204.50480167616
2014-08-01,8212.96788523142
2014-08-04,8209.687818609516
2014-08-05,8292.870844587042
2014-08-06,8570.710120826758
2014-08-07,8449.816023617244
2014-08-08,8593.298724020156
2014-08-11,9100.227052647402
2014-08-12,9345.486486221931
2014-08-13,9376.887913510456
2014-08-14,9351.392654443958
2014-08-15,9357.121244385424
2014-08-18,9404.793030073763
2014-08-19,9450.002322104503
2014-08-20,9886.462995407004
2014-08-21,10214.444837511528
2014-08-22,10066.590797148501
2014-08-25,10506.44154425888
2014-08-26,10363.831162027594
2014-08-27,10143.179709468386
2014-08-28,10126.263521770732
2014-08-29,10079.11556933217
2014-09-02,9964.615893032804
2014-09-03,10241.865201474178
2014-09-04,10410.922668041236
2014-09-05,10419.630422652706
2014-09-08,10692.70699850069
2014-09-09,10751.302080801326
2014-09-10,10921.644055999423
2014-09-11,11099.23762560738
2014-09-12,11038.60953316428
2014-09-15,10952.941533526957
2014-09-16,11078.808149331675
2014-09-17,11405.850687825501
2014-09-18,11585.159403715592
2014-09-19,11626.598901785228
2014-09-22,11366.792503945466
2014-09-23,11714.754840642123
2014-09-24,11575.43492306608
2014-09-25,11466.481607113888
2014-09-26,11291.072859024169
2014-09-29,11459.09551945374
2014-09-30,11274.553400119814
2014-10-01,11103.10982319065
2014-10-02,11393.989445239864
2014-10-03,11457.427727197828
2014-10-06,11169.60710612923
2014-10-07,10890.65272772669
2014-10-08,10874.401388585447
2014-10-09,10656.77527671346
2014-10-10,11027.6204433448
2014-10-13,11142.067163864998
2014-10-14,11495.162209193313
2014-10-15,12202.73161806193
2014-10-16,13031.741414063828
2014-10-17,13185.789011150406
2014-10-20,13696.224821860338
2014-10-21,14456.083551946456
2014-10-22,13935.306603977833
2014-10-23,14288.908322567524
2014-10-24,14909.490503153249
2014-10-27,14381.966630602205
2014-10-28,14295.804398085536
2014-10-29,14574.063140211312
2014-10-30,14026.16299778208
2014-10-31,13717.422180936492
2014-11-03,13540.029339120194
2014-11-04,13216.63678999993
2014-11-05,13276.292834357746
2014-11-06,13350.464373058458
2014-11-07,12999.89211908011
2014-11-10,13216.242710913351
2014-11-11,13343.090398190445
2014-11-12,12885.698208607584
2014-11-13,12955.161656290631
2014-11-14,12955.161656290631
2014-11-17,13353.832680278018
2014-11-18,13186.759285329928
2014-11-19,12957.756802521915
2014-11-20,12928.214922349287
2014-11-21,12883.826965286089
2014-11-24,13082.683758413981
2014-11-25,13153.243245026673
2014-11-26,13103.639318218316
2014-11-28,13704.161903122429
2014-12-01,13369.807234661701
2014-12-02,13617.124607419943
2014-12-03,13738.008103954744
2014-12-04,13169.552650075351
2014-12-05,13459.960170572522
2014-12-08,13534.576245808685
2014-12-09,13940.287720184251
2014-12-10,14068.500128421523
2014-12-11,14068.500128421523
2014-12-12,14507.624355351394
2014-12-15,14939.531981737644
2014-12-16,14623.533328941068
2014-12-17,15177.950873506752
2014-12-18,15204.559562483731
2014-12-19,14854.390751972334
2014-12-22,14522.83982666339
2014-12-23,14219.231096099094
2014-12-24,13802.405276940068
2014-12-26,13774.60971812102
2014-12-29,13753.675920624912
2014-12-30,13753.675920624912
2014-12-31,13753.675920624912
2015-01-02,13889.790269209849
2015-01-05,13592.516444031313
2015-01-06,14002.868256052672
2015-01-07,13583.658273035033
2015-01-08,13583.658273035033
2015-01-09,13519.97614651854
2015-01-12,13249.068614193742
2015-01-13,13832.46339244912
2015-01-14,14428.149890075345
2015-01-15,14912.220302287777
2015-01-16,14796.445369279894
2015-01-20,14733.593030879716
2015-01-21,14862.24567975119
2015-01-22,14477.143705781622
2015-01-23,15327.447751012936
2015-01-26,14744.21723547158
2015-01-27,14744.21723547158
2015-01-28,14671.250758335911
2015-01-29,15202.606374079514
2015-01-30,15003.021426231391
2015-02-02,14857.522111676695
2015-02-03,15170.229783573554
2015-02-04,14657.051769546779
2015-02-05,14707.941750281741
2015-02-06,14884.809404240821
2015-02-09,14895.302070230158
2015-02-10,14976.839896646878
2015-02-11,15030.381545745302
2015-02-12,14661.713632569878
2015-02-13,14768.32073493211
2015-02-17,14343.658176098792
2015-02-18,14689.50263877327
2015-02-19,14710.401219839288
2015-02-20,14889.901527260443
2015-02-23,14577.378492863336
2015-02-24,15025.550494495192
2015-02-25,15121.50572736435
2015-02-26,14829.507054004349
2015-02-27,14452.001512602228
2015-03-02,14167.730132184393
2015-03-03,14155.337226880893
2015-03-04,14067.827346680218
2015-03-05,13827.591093697143
2015-03-06,13921.618755796559
2015-03-09,13654.240447313674
2015-03-10,13278.272934873703
2015-03-11,13067.653907337573
2015-03-12,12666.184846313907
2015-03-13,12609.824911292617
2015-03-16,12408.485454781363
2015-03-17,12449.894478477263
2015-03-18,12821.03174429681
2015-03-19,12863.973982030113
2015-03-20,12650.493365435539
2015-03-23,12960.6951246801
2015-03-24,12614.26017263898
2015-03-25,12364.798322993018
2015-03-26,13050.169007247117
2015-03-27,12799.53312761475
2015-03-30,12790.653812229657
2015-03-31,12841.396926890695
2015-04-01,12593.932979267844
2015-04-02,12690.817040325788
2015-04-06,13042.603200819829
2015-04-07,12794.554057944197
2015-04-08,12282.243195219071
2015-04-09,12627.768715631262
2015-04-10,12817.479089101267
2015-04-13,12486.944380518928
2015-04-14,12267.354279187757
2015-04-15,12195.161814457133
2015-04-16,12187.187617445588
2015-04-17,12326.567362660551
2015-04-20,12723.445000242215
2015-04-21,12541.084727726386
2015-04-22,12420.765953711028
2015-04-23,13003.951273325514
2015-04-24,12756.869482925242
2015-04-27,13279.144594389913
2015-04-28,13394.854716037902
2015-04-29,14124.67864953241
2015-04-30,14395.184236894287
2015-05-01,13974.314335423187
2015-05-04,14340.566557882597
2015-05-05,13999.506333969734
2015-05-06,13695.359567140664
2015-05-07,14464.556507229798
2015-05-08,14146.848309492194
2015-05-11,13998.187894700364
2015-05-12,13743.9620716998
2015-05-13,14183.912920774203
2015-05-14,13989.084057459744
2015-05-15,13710.742920949962
2015-05-18,14421.77126327789
2015-05-19,14567.028052609687
